wave,server,bot,main_role,eff,avg_spd,max_spd,dist,prog_ms,steals,caps,kills,deaths
250,s06-5v5-lmctf05,Phase[SG],attack,1.390,176,775,81173,112844,0,0,11,3
250,s06-5v5-lmctf05,Field[SG],attack,1.616,143,722,54658,88333,0,0,3,7
250,s06-5v5-lmctf05,Trace[SG],attack,2.065,156,778,63400,130948,1,0,7,7
250,s06-5v5-lmctf05,Vore[SG],attack,1.787,145,782,76516,136755,0,0,6,8
250,s06-5v5-lmctf05,Fiend[SG],attack,2.243,149,787,47535,106601,0,0,7,8
250,s07-5v5-lmctf01,Arach[SG],defend,1.076,20,668,4667,5020,0,0,3,1
250,s07-5v5-lmctf01,Caco[SG],defend,0.820,61,456,5333,4371,0,0,2,1
250,s07-5v5-lmctf01,Rune[SG],defend,0.568,217,542,36604,20775,0,0,3,0
250,s07-5v5-lmctf01,Slip[SG],defend,0.635,229,787,43500,27640,0,0,2,0
250,s07-5v5-lmctf01,Gate[SG],attack,1.176,209,787,88881,104488,0,0,3,5
250,s07-5v5-lmctf01,Phase[SG],attack,2.831,175,783,78370,221886,0,0,3,2
250,s07-5v5-lmctf01,Field[SG],attack,1.443,161,791,69253,99949,0,0,2,7
250,s07-5v5-lmctf01,Trace[SG],attack,1.236,224,774,91837,113523,0,0,6,4
250,s07-5v5-lmctf01,Vore[SG],attack,1.625,178,778,74546,121130,0,0,1,5
250,s07-5v5-lmctf01,Fiend[SG],attack,1.551,186,799,86016,133378,0,0,5,6
250,s08-7v7-lmctf09,Arach[SG],defend,1.453,54,799,22496,32695,0,0,9,3
250,s08-7v7-lmctf09,Caco[SG],defend,1.358,65,778,30443,41355,0,0,5,6
250,s08-7v7-lmctf09,Rune[SG],defend,1.132,214,764,55825,63205,0,0,3,7
250,s08-7v7-lmctf09,Slip[SG],defend,1.225,222,765,50154,61430,0,0,6,2
250,s08-7v7-lmctf09,Gate[SG],attack,1.894,213,785,102910,194920,0,0,20,9
250,s08-7v7-lmctf09,Phase[SG],attack,1.567,230,809,102855,161146,0,0,17,13
250,s08-7v7-lmctf09,Field[SG],attack,1.660,190,804,94641,157115,0,0,8,21
250,s08-7v7-lmctf09,Trace[SG],attack,1.532,203,798,91329,139904,0,0,13,9
250,s08-7v7-lmctf09,Vore[SG],attack,1.522,190,776,91805,139770,1,0,7,6
250,s08-7v7-lmctf09,Fiend[SG],attack,1.631,225,799,98524,160739,0,0,7,11
250,s08-7v7-lmctf09,Scrag[SG],attack,1.462,237,796,104698,153027,0,0,9,7
250,s08-7v7-lmctf09,Ogre[SG],attack,1.692,209,800,93144,157558,0,0,10,11
250,s08-7v7-lmctf09,Knight[SG],attack,1.589,194,784,92308,146666,1,0,11,15
250,s08-7v7-lmctf09,Wizard[SG],attack,1.587,226,1044,97359,154475,1,0,11,17
250,s09-7v7-lmctf09,Arach[SG],defend,1.279,29,799,11736,15011,0,0,4,4
250,s09-7v7-lmctf09,Caco[SG],defend,1.223,105,765,39282,48032,0,0,8,4
250,s09-7v7-lmctf09,Rune[SG],defend,0.945,224,754,50729,47960,0,0,3,1
250,s09-7v7-lmctf09,Slip[SG],defend,1.494,164,779,56759,84815,0,0,0,8
250,s09-7v7-lmctf09,Gate[SG],attack,1.593,241,800,112924,179904,0,0,5,7
250,s09-7v7-lmctf09,Phase[SG],attack,1.641,245,793,104775,171896,0,0,20,6
250,s09-7v7-lmctf09,Field[SG],attack,1.679,190,839,92080,154620,0,0,8,10
250,s09-7v7-lmctf09,Trace[SG],attack,1.698,240,800,102550,174144,0,0,9,8
250,s09-7v7-lmctf09,Vore[SG],attack,1.595,211,799,96880,154536,0,0,5,10
250,s09-7v7-lmctf09,Fiend[SG],attack,1.679,216,793,101470,170371,0,0,10,9
250,s09-7v7-lmctf09,Scrag[SG],attack,1.550,217,874,95929,148646,0,0,15,9
250,s09-7v7-lmctf09,Ogre[SG],attack,1.607,215,798,102727,165127,0,0,6,12
250,s09-7v7-lmctf09,Knight[SG],attack,1.646,192,800,87991,144851,1,0,6,9
250,s09-7v7-lmctf09,Wizard[SG],attack,1.655,200,807,93327,154435,1,0,11,15
250,s10-5v1-smap05,Arach[SG],defend,2.113,4,745,1567,3310,0,0,5,0
250,s10-5v1-smap05,Caco[SG],attack,1.431,193,788,88962,127328,0,0,5,23
250,s10-5v1-smap05,Rune[SG],defend,0.769,233,800,65677,50512,0,0,2,0
250,s10-5v1-smap05,Slip[SG],attack,1.300,227,781,73611,95731,1,1,9,1
250,s10-5v1-smap05,Gate[SG],attack,1.250,218,1100,66680,83346,1,0,1,2
250,s10-5v1-smap05,Phase[SG],attack,1.209,233,1012,89463,108194,1,1,6,2
251,s01-2v2-lmctf03,Arach[SG],defend,0.965,68,775,32358,31232,0,0,1,0
251,s01-2v2-lmctf03,Caco[SG],defend,0.717,117,778,20311,14555,0,0,0,0
251,s01-2v2-lmctf03,Rune[SG],attack,1.678,167,762,57369,96284,0,0,0,2
251,s01-2v2-lmctf03,Slip[SG],attack,1.209,194,779,86536,104647,1,0,2,1
251,s02-2v2-lmctf03,Arach[SG],defend,0.847,42,761,16564,14034,0,0,0,2
251,s02-2v2-lmctf03,Caco[SG],defend,0.389,110,777,12088,4705,0,0,0,0
251,s02-2v2-lmctf03,Rune[SG],attack,1.016,178,776,71242,72389,0,0,1,0
251,s02-2v2-lmctf03,Slip[SG],attack,1.500,209,779,70531,105796,1,0,2,1
251,s03-5v5-lmctf02c,Arach[SG],defend,1.453,67,751,32992,47947,0,0,1,1
251,s03-5v5-lmctf02c,Caco[SG],defend,2.008,234,794,107427,215763,0,0,1,0
251,s03-5v5-lmctf02c,Rune[SG],defend,1.644,224,806,92687,152403,0,0,5,8
251,s03-5v5-lmctf02c,Slip[SG],defend,1.276,234,724,75897,96823,0,0,2,1
251,s03-5v5-lmctf02c,Gate[SG],attack,1.475,235,783,107278,158229,0,0,5,4
251,s03-5v5-lmctf02c,Phase[SG],attack,1.751,225,800,99008,173347,0,0,5,11
251,s03-5v5-lmctf02c,Field[SG],attack,1.847,223,806,90412,167031,0,0,9,7
251,s03-5v5-lmctf02c,Trace[SG],attack,1.749,225,776,99014,173132,0,0,4,6
251,s03-5v5-lmctf02c,Vore[SG],attack,1.694,215,806,94678,160409,0,0,9,9
251,s03-5v5-lmctf02c,Fiend[SG],attack,1.795,221,748,96962,174078,0,0,9,3
251,s04-5v5-mactf06,Arach[SG],defend,0.034,250,612,11621,400,0,0,4,0
251,s04-5v5-mactf06,Caco[SG],defend,0.694,246,779,18651,12953,0,0,3,0
251,s04-5v5-mactf06,Rune[SG],defend,0.110,226,316,7938,875,0,0,0,0
251,s04-5v5-mactf06,Slip[SG],defend,1.063,233,777,46825,49784,0,0,2,1
251,s04-5v5-mactf06,Gate[SG],attack,1.441,244,800,110524,159228,0,0,5,11
251,s04-5v5-mactf06,Phase[SG],attack,1.558,242,800,100976,157331,0,0,8,6
251,s04-5v5-mactf06,Field[SG],attack,1.293,231,784,102512,132523,0,0,4,6
251,s04-5v5-mactf06,Trace[SG],attack,1.126,239,800,95431,107431,0,0,5,3
251,s04-5v5-mactf06,Vore[SG],attack,1.392,226,803,98718,137449,0,0,3,4
251,s04-5v5-mactf06,Fiend[SG],attack,1.407,218,784,85105,119713,0,0,8,11
251,s05-5v5-lmctf05,Arach[SG],defend,1.273,180,777,60939,77563,0,0,11,11
251,s05-5v5-lmctf05,Caco[SG],defend,1.183,62,765,18537,21937,0,0,4,2
251,s05-5v5-lmctf05,Rune[SG],defend,1.605,198,781,69827,112046,0,0,2,2
251,s05-5v5-lmctf05,Slip[SG],defend,1.332,198,786,85904,114399,0,0,11,14
251,s05-5v5-lmctf05,Gate[SG],attack,1.748,177,796,85429,149327,1,0,2,11
251,s05-5v5-lmctf05,Phase[SG],attack,1.843,141,779,69668,128370,1,0,20,11
251,s05-5v5-lmctf05,Field[SG],attack,2.197,162,791,59062,129773,1,0,12,3
251,s05-5v5-lmctf05,Trace[SG],attack,1.609,143,773,67097,107939,0,0,6,5
251,s05-5v5-lmctf05,Vore[SG],attack,1.842,140,809,66715,122867,0,0,6,15
251,s05-5v5-lmctf05,Fiend[SG],attack,2.054,168,781,41785,85818,0,0,7,7
251,s06-5v5-lmctf01,Arach[SG],defend,1.256,1,285,1190,1495,0,0,3,0
251,s06-5v5-lmctf01,Caco[SG],defend,0.067,249,294,11829,796,0,0,0,0
251,s06-5v5-lmctf01,Rune[SG],defend,0.571,223,694,31561,18025,0,0,1,0
251,s06-5v5-lmctf01,Slip[SG],defend,0.672,220,706,41790,28090,0,0,1,0
251,s06-5v5-lmctf01,Gate[SG],attack,1.130,208,806,89385,101043,0,0,2,10
251,s06-5v5-lmctf01,Phase[SG],attack,2.756,170,802,73415,202358,0,0,3,3
251,s06-5v5-lmctf01,Field[SG],attack,1.424,174,802,78492,111737,0,0,4,4
251,s06-5v5-lmctf01,Trace[SG],attack,1.395,220,795,85049,118607,0,0,10,8
251,s06-5v5-lmctf01,Vore[SG],attack,1.504,175,790,79435,119462,0,0,11,9
251,s06-5v5-lmctf01,Fiend[SG],attack,1.466,171,779,69197,101461,0,0,5,6
251,s07-5v5-lmctf22,Arach[SG],defend,1.491,86,786,29185,43504,0,0,7,0
251,s07-5v5-lmctf22,Caco[SG],defend,0.444,155,775,17451,7750,0,0,3,0
251,s07-5v5-lmctf22,Rune[SG],defend,0.726,233,759,34598,25108,0,0,2,0
251,s07-5v5-lmctf22,Slip[SG],defend,0.447,242,748,24336,10882,0,0,7,0
251,s07-5v5-lmctf22,Gate[SG],attack,1.554,219,776,97037,150786,0,0,5,13
251,s07-5v5-lmctf22,Phase[SG],attack,0.820,168,777,66638,54635,0,0,1,1
251,s07-5v5-lmctf22,Field[SG],attack,1.254,246,793,103022,129192,0,0,3,10
251,s07-5v5-lmctf22,Trace[SG],attack,1.620,235,794,106206,172057,0,0,12,5
251,s07-5v5-lmctf22,Vore[SG],attack,1.332,230,785,99762,132835,0,0,1,6
251,s07-5v5-lmctf22,Fiend[SG],attack,1.440,231,786,97388,140257,0,0,5,11
251,s08-7v7-lmctf09,Arach[SG],defend,0.443,91,466,9660,4275,0,0,7,2
251,s08-7v7-lmctf09,Caco[SG],defend,0.830,56,580,20713,17184,0,0,2,1
251,s08-7v7-lmctf09,Rune[SG],defend,1.048,180,808,59301,62153,0,0,4,1
251,s08-7v7-lmctf09,Slip[SG],defend,1.263,189,809,67003,84621,0,0,4,5
251,s08-7v7-lmctf09,Gate[SG],attack,1.721,204,865,94670,162920,1,0,5,9
251,s08-7v7-lmctf09,Phase[SG],attack,1.630,219,809,95360,155442,0,0,15,9
251,s08-7v7-lmctf09,Field[SG],attack,1.740,173,799,86069,149734,0,0,8,13
251,s08-7v7-lmctf09,Trace[SG],attack,1.654,203,797,103993,172004,0,0,8,9
251,s08-7v7-lmctf09,Vore[SG],attack,1.862,226,798,104517,194639,0,0,9,13
251,s08-7v7-lmctf09,Fiend[SG],attack,1.666,186,806,92705,154488,0,0,14,5
251,s08-7v7-lmctf09,Scrag[SG],attack,1.728,227,780,102517,177181,0,0,11,16
251,s08-7v7-lmctf09,Ogre[SG],attack,1.745,234,800,105535,184121,0,0,14,16
251,s08-7v7-lmctf09,Knight[SG],attack,1.786,210,781,93347,166732,0,0,8,8
251,s08-7v7-lmctf09,Wizard[SG],attack,1.790,211,799,97155,173911,0,0,6,11
251,s09-7v7-lmctf09,Arach[SG],defend,1.662,6,762,2286,3800,0,0,9,0
251,s09-7v7-lmctf09,Caco[SG],defend,2.076,56,754,25261,52453,0,0,12,2
251,s09-7v7-lmctf09,Rune[SG],defend,1.229,232,785,54487,66970,0,0,4,2
251,s09-7v7-lmctf09,Slip[SG],defend,1.266,105,765,35949,45506,0,0,1,6
251,s09-7v7-lmctf09,Gate[SG],attack,1.495,184,795,88117,131768,1,0,14,9
251,s09-7v7-lmctf09,Phase[SG],attack,1.702,221,856,102216,173982,0,0,14,14
251,s09-7v7-lmctf09,Field[SG],attack,1.811,211,778,96737,175222,0,0,7,18
251,s09-7v7-lmctf09,Trace[SG],attack,1.742,213,772,99301,172976,0,0,14,11
251,s09-7v7-lmctf09,Vore[SG],attack,1.542,238,786,106976,164931,0,0,1,12
251,s09-7v7-lmctf09,Fiend[SG],attack,1.714,233,799,99751,171009,0,0,7,17
251,s09-7v7-lmctf09,Scrag[SG],attack,1.567,197,809,92445,144901,2,0,16,4
251,s09-7v7-lmctf09,Ogre[SG],attack,1.749,237,806,102701,179634,0,0,15,15
251,s09-7v7-lmctf09,Knight[SG],attack,1.665,218,796,90798,151155,0,0,8,9
251,s09-7v7-lmctf09,Wizard[SG],attack,1.675,221,793,96378,161465,0,0,13,16
251,s10-5v1-smap05,Arach[SG],defend,2.113,4,745,1567,3310,0,0,1,0
251,s10-5v1-smap05,Caco[SG],recover,0.910,175,793,69575,63304,0,0,1,10
251,s10-5v1-smap05,Rune[SG],attack,0.888,209,787,57602,51129,0,0,4,0
251,s10-5v1-smap05,Slip[SG],attack,1.035,205,783,70217,72660,0,0,2,1
251,s10-5v1-smap05,Gate[SG],carry,1.072,224,1085,68963,73958,1,1,2,0
251,s10-5v1-smap05,Phase[SG],attack,1.102,239,811,74827,82429,2,1,1,0
253,s01-2v2-lmctf03,Arach[SG],defend,1.085,8,749,5478,5942,0,0,0,1
253,s01-2v2-lmctf03,Caco[SG],defend,0.671,91,777,12336,8280,0,0,0,0
253,s01-2v2-lmctf03,Rune[SG],attack,1.501,160,749,77347,116114,0,0,1,5
253,s01-2v2-lmctf03,Slip[SG],attack,1.701,158,779,66215,112632,2,0,6,1
253,s02-2v2-lmctf03,Arach[SG],defend,0.857,50,760,19503,16721,0,0,0,0
253,s02-2v2-lmctf03,Caco[SG],defend,0.190,249,777,10844,2055,0,0,0,0
253,s02-2v2-lmctf03,Rune[SG],attack,1.034,171,789,71660,74084,0,0,1,0
253,s02-2v2-lmctf03,Slip[SG],attack,0.760,250,779,99461,75555,0,0,0,1
253,s03-5v5-lmctf05,Arach[SG],defend,0.901,114,785,33415,30100,0,0,3,1
253,s03-5v5-lmctf05,Caco[SG],defend,1.311,116,790,19941,26133,0,0,5,6
253,s03-5v5-lmctf05,Rune[SG],defend,1.404,200,766,65951,92597,0,0,5,6
253,s03-5v5-lmctf05,Slip[SG],defend,1.177,202,796,81426,95876,1,0,5,6
253,s03-5v5-lmctf05,Gate[SG],attack,1.277,171,800,82920,105906,0,0,8,5
253,s03-5v5-lmctf05,Phase[SG],attack,1.905,167,778,82169,156566,0,0,7,4
253,s03-5v5-lmctf05,Field[SG],attack,1.868,176,773,76907,143650,1,0,4,9
253,s03-5v5-lmctf05,Trace[SG],attack,1.769,149,766,75216,133090,0,0,11,14
253,s03-5v5-lmctf05,Vore[SG],attack,1.736,151,754,72130,125197,0,0,12,7
253,s03-5v5-lmctf05,Fiend[SG],attack,2.156,141,777,20524,44258,0,0,4,6
253,s04-5v5-lmctf01,Arach[SG],defend,1.313,2,285,2053,2695,0,0,1,1
253,s04-5v5-lmctf01,Caco[SG],defend,0.333,45,302,2995,996,0,0,0,0
253,s04-5v5-lmctf01,Rune[SG],defend,0.544,221,536,31041,16875,0,0,0,0
253,s04-5v5-lmctf01,Slip[SG],defend,0.503,219,706,38083,19140,0,0,0,0
253,s04-5v5-lmctf01,Gate[SG],attack,1.000,211,765,94718,94676,0,0,5,1
253,s04-5v5-lmctf01,Phase[SG],attack,1.444,200,802,88973,128477,0,0,5,2
253,s04-5v5-lmctf01,Field[SG],attack,1.229,202,787,87129,107096,0,0,2,3
253,s04-5v5-lmctf01,Trace[SG],attack,1.358,196,775,88182,119766,0,0,1,1
253,s04-5v5-lmctf01,Vore[SG],attack,1.214,171,787,80163,97308,0,0,1,1
253,s04-5v5-lmctf01,Fiend[SG],attack,1.392,169,796,77302,107576,0,0,2,8
253,s05-5v5-lmctf22,Arach[SG],defend,1.320,149,785,31920,42150,0,0,4,2
253,s05-5v5-lmctf22,Caco[SG],defend,1.055,174,777,27584,29102,0,0,3,3
253,s05-5v5-lmctf22,Rune[SG],defend,0.996,198,788,50623,50407,0,0,2,1
253,s05-5v5-lmctf22,Slip[SG],defend,1.119,237,781,62976,70449,0,0,2,3
253,s05-5v5-lmctf22,Gate[SG],attack,1.574,245,795,105675,166363,1,0,7,13
253,s05-5v5-lmctf22,Phase[SG],attack,1.532,220,795,98884,151524,0,0,15,10
253,s05-5v5-lmctf22,Field[SG],attack,1.229,232,825,99090,121768,1,0,8,6
253,s05-5v5-lmctf22,Trace[SG],attack,1.031,207,788,76663,79074,0,0,4,4
253,s05-5v5-lmctf22,Vore[SG],attack,1.448,240,779,103488,149802,0,0,10,7
253,s05-5v5-lmctf22,Fiend[SG],attack,1.400,244,785,100135,140216,0,0,6,13
253,s06-5v5-lmctf02c,Arach[SG],defend,1.317,130,778,68569,90303,0,0,3,2
253,s06-5v5-lmctf02c,Caco[SG],defend,2.030,196,802,83047,168627,0,0,2,4
253,s06-5v5-lmctf02c,Rune[SG],defend,1.237,228,800,89804,111081,0,0,3,2
253,s06-5v5-lmctf02c,Slip[SG],defend,1.501,220,766,42441,63703,0,0,1,3
253,s06-5v5-lmctf02c,Gate[SG],attack,1.698,223,776,111689,189673,0,0,4,6
253,s06-5v5-lmctf02c,Phase[SG],attack,1.535,215,798,106707,163799,0,0,8,4
253,s06-5v5-lmctf02c,Field[SG],attack,2.100,212,806,94409,198284,0,0,6,7
253,s06-5v5-lmctf02c,Trace[SG],attack,1.799,210,799,99292,178608,0,0,8,5
253,s06-5v5-lmctf02c,Vore[SG],attack,1.628,224,806,93079,151499,0,0,6,9
253,s06-5v5-lmctf02c,Fiend[SG],attack,1.683,233,806,104120,175243,0,0,4,3
253,s07-5v5-mactf06,Arach[SG],defend,1.429,73,714,11698,16718,0,0,1,1
253,s07-5v5-mactf06,Caco[SG],defend,1.191,240,776,36011,42903,0,0,1,5
253,s07-5v5-mactf06,Rune[SG],defend,1.270,233,781,20026,25440,0,0,7,4
253,s07-5v5-mactf06,Slip[SG],defend,0.668,246,653,19475,13003,0,0,2,1
253,s07-5v5-mactf06,Gate[SG],attack,1.841,230,784,103423,190432,0,0,7,1
253,s07-5v5-mactf06,Phase[SG],attack,1.592,239,800,99796,158826,0,0,9,3
253,s07-5v5-mactf06,Field[SG],attack,1.421,229,786,106390,151160,0,0,2,7
253,s07-5v5-mactf06,Trace[SG],attack,1.334,241,784,100473,134045,0,0,5,6
253,s07-5v5-mactf06,Vore[SG],attack,1.282,220,800,96600,123794,0,0,8,7
253,s07-5v5-mactf06,Fiend[SG],attack,1.320,225,800,90023,118846,0,0,2,9
253,s08-7v7-lmctf09,Arach[SG],defend,0.483,143,440,15113,7300,0,0,7,2
253,s08-7v7-lmctf09,Caco[SG],defend,1.058,69,705,25870,27380,0,0,12,1
253,s08-7v7-lmctf09,Rune[SG],defend,1.184,222,800,57085,67566,0,0,9,5
253,s08-7v7-lmctf09,Slip[SG],defend,1.263,174,778,52422,66191,0,0,3,4
253,s08-7v7-lmctf09,Gate[SG],attack,1.922,228,800,102036,196096,0,0,16,17
253,s08-7v7-lmctf09,Phase[SG],attack,1.720,239,800,106016,182364,0,0,14,8
253,s08-7v7-lmctf09,Field[SG],attack,1.631,179,809,86512,141122,1,0,15,7
253,s08-7v7-lmctf09,Trace[SG],attack,1.799,223,788,103649,186418,0,0,8,15
253,s08-7v7-lmctf09,Vore[SG],attack,1.789,208,780,93770,167785,1,0,14,10
253,s08-7v7-lmctf09,Fiend[SG],attack,1.986,193,809,89200,177158,0,0,12,12
253,s08-7v7-lmctf09,Scrag[SG],attack,1.778,208,798,95892,170523,0,0,8,10
253,s08-7v7-lmctf09,Ogre[SG],attack,1.616,212,774,102437,165513,0,0,7,16
253,s08-7v7-lmctf09,Knight[SG],attack,1.731,210,800,96704,167431,0,0,8,20
253,s08-7v7-lmctf09,Wizard[SG],attack,1.570,220,800,93970,147489,1,0,10,16
253,s09-7v7-lmctf09,Arach[SG],defend,1.181,23,787,11155,13175,0,0,4,2
253,s09-7v7-lmctf09,Caco[SG],defend,1.422,87,799,26973,38361,0,0,5,2
253,s09-7v7-lmctf09,Rune[SG],defend,1.300,223,747,57059,74150,0,0,8,3
253,s09-7v7-lmctf09,Slip[SG],defend,1.574,222,800,50258,79120,0,0,7,5
253,s09-7v7-lmctf09,Gate[SG],attack,1.870,221,809,102385,191445,0,0,6,11
253,s09-7v7-lmctf09,Phase[SG],attack,1.571,217,783,105338,165441,1,0,7,9
253,s09-7v7-lmctf09,Field[SG],attack,1.660,214,799,94942,157637,0,0,8,17
253,s09-7v7-lmctf09,Trace[SG],attack,1.661,225,802,105365,175063,0,0,11,11
253,s09-7v7-lmctf09,Vore[SG],attack,1.386,201,783,96487,133774,0,0,9,4
253,s09-7v7-lmctf09,Fiend[SG],attack,1.636,199,789,87509,143191,0,0,12,11
253,s09-7v7-lmctf09,Scrag[SG],attack,1.711,229,791,97290,166494,0,0,11,8
253,s09-7v7-lmctf09,Ogre[SG],attack,1.888,193,799,92227,174133,0,0,9,16
253,s09-7v7-lmctf09,Knight[SG],attack,1.623,186,798,85961,139526,0,0,10,7
253,s09-7v7-lmctf09,Wizard[SG],attack,1.656,206,776,101249,167690,1,0,7,8
253,s10-5v1-smap05,Arach[SG],defend,1.206,23,748,11401,13750,0,0,1,1
253,s10-5v1-smap05,Caco[SG],attack,1.233,174,949,85300,105148,0,0,10,18
253,s10-5v1-smap05,Rune[SG],defend,1.276,200,774,72329,92268,0,0,1,2
253,s10-5v1-smap05,Slip[SG],attack,1.405,208,794,77311,108642,2,0,6,3
253,s10-5v1-smap05,Gate[SG],attack,1.115,204,764,70203,78304,0,0,2,1
253,s10-5v1-smap05,Phase[SG],attack,1.231,190,794,78992,97234,3,0,8,3
254,s01-2v2-lmctf03,Arach[SG],defend,0.846,86,778,38086,32233,0,0,0,0
254,s01-2v2-lmctf03,Caco[SG],defend,0.616,130,777,12756,7855,0,0,0,1
254,s01-2v2-lmctf03,Rune[SG],attack,1.310,133,779,66099,86616,1,0,1,1
254,s01-2v2-lmctf03,Slip[SG],attack,0.578,228,779,88418,51118,0,0,1,0
254,s02-2v2-lmctf03,Arach[SG],defend,1.158,2,749,1339,1550,0,0,1,0
254,s02-2v2-lmctf03,Caco[SG],defend,0.189,249,777,10855,2055,0,0,0,0
254,s02-2v2-lmctf03,Rune[SG],attack,1.767,167,754,56956,100638,0,0,1,1
254,s02-2v2-lmctf03,Slip[SG],attack,1.097,188,779,78366,85984,0,0,1,2
254,s03-5v5-lmctf01,Arach[SG],defend,1.256,1,285,1190,1495,0,0,4,0
254,s03-5v5-lmctf01,Caco[SG],defend,0.340,47,313,2858,971,0,0,1,0
254,s03-5v5-lmctf01,Rune[SG],defend,0.550,221,338,31065,17075,0,0,2,0
254,s03-5v5-lmctf01,Slip[SG],defend,0.645,226,706,40368,26040,0,0,2,0
254,s03-5v5-lmctf01,Gate[SG],attack,1.762,198,797,86290,152040,0,0,7,3
254,s03-5v5-lmctf01,Phase[SG],attack,1.146,201,802,81174,92985,0,0,6,2
254,s03-5v5-lmctf01,Field[SG],attack,1.322,190,795,93107,123099,0,0,1,8
254,s03-5v5-lmctf01,Trace[SG],attack,1.349,174,795,83416,112553,0,0,4,3
254,s03-5v5-lmctf01,Vore[SG],attack,1.844,183,794,75083,138477,0,0,2,8
254,s03-5v5-lmctf01,Fiend[SG],attack,1.374,140,773,70289,96566,0,0,2,7
254,s04-5v5-lmctf22,Arach[SG],defend,1.195,141,772,39010,46601,0,0,6,6
254,s04-5v5-lmctf22,Caco[SG],defend,0.918,160,805,32039,29423,0,0,1,4
254,s04-5v5-lmctf22,Rune[SG],defend,0.617,211,763,59409,36664,0,0,5,6
254,s04-5v5-lmctf22,Slip[SG],defend,1.177,251,776,41712,49105,0,0,4,2
254,s04-5v5-lmctf22,Gate[SG],attack,1.145,225,797,89299,102272,0,0,14,10
254,s04-5v5-lmctf22,Phase[SG],attack,1.298,207,944,89060,115567,0,0,7,14
254,s04-5v5-lmctf22,Field[SG],attack,1.326,225,787,97775,129659,1,0,15,9
254,s04-5v5-lmctf22,Trace[SG],attack,1.036,182,795,78203,81035,0,0,3,2
254,s04-5v5-lmctf22,Vore[SG],attack,1.299,229,787,96193,124911,0,0,5,9
254,s04-5v5-lmctf22,Fiend[SG],attack,1.463,240,783,98359,143925,2,0,13,11
254,s05-5v5-lmctf02c,Arach[SG],defend,1.441,11,670,6786,9775,0,0,0,0
254,s05-5v5-lmctf02c,Caco[SG],defend,2.588,149,800,77507,200552,0,0,3,3
254,s05-5v5-lmctf02c,Rune[SG],defend,1.450,242,780,109496,158781,0,0,2,4
254,s05-5v5-lmctf02c,Slip[SG],defend,2.496,229,789,99928,249372,0,0,3,3
254,s05-5v5-lmctf02c,Gate[SG],attack,1.669,215,776,98888,165035,0,0,3,5
254,s05-5v5-lmctf02c,Phase[SG],attack,1.927,220,780,106178,204575,0,0,6,10
254,s05-5v5-lmctf02c,Field[SG],attack,1.562,237,798,108730,169882,0,0,10,0
254,s05-5v5-lmctf02c,Trace[SG],attack,1.674,227,780,100817,168812,0,0,8,7
254,s05-5v5-lmctf02c,Vore[SG],attack,1.875,218,806,96370,180675,0,0,4,6
254,s05-5v5-lmctf02c,Fiend[SG],attack,1.958,214,777,103208,202112,0,0,6,7
254,s06-5v5-mactf06,Arach[SG],defend,0.960,75,612,13898,13342,0,0,3,8
254,s06-5v5-mactf06,Caco[SG],defend,0.943,243,766,32735,30856,0,0,7,2
254,s06-5v5-mactf06,Rune[SG],defend,1.177,235,756,23905,28142,0,0,7,4
254,s06-5v5-mactf06,Slip[SG],defend,1.310,232,760,41629,54543,0,0,4,0
254,s06-5v5-mactf06,Gate[SG],attack,1.171,225,780,98892,115794,0,0,5,6
254,s06-5v5-mactf06,Phase[SG],attack,1.460,233,800,97899,142944,0,0,7,11
254,s06-5v5-mactf06,Field[SG],attack,1.258,222,800,91526,115106,1,0,12,5
254,s06-5v5-mactf06,Trace[SG],attack,1.292,224,798,91333,118041,0,0,8,12
254,s06-5v5-mactf06,Vore[SG],attack,1.370,230,773,101395,138934,0,0,9,13
254,s06-5v5-mactf06,Fiend[SG],attack,1.405,229,785,98471,138307,0,0,6,10
254,s07-5v5-lmctf05,Arach[SG],defend,0.907,226,772,56831,51538,0,0,6,1
254,s07-5v5-lmctf05,Caco[SG],defend,1.428,81,770,33917,48427,0,0,5,4
254,s07-5v5-lmctf05,Rune[SG],defend,0.647,237,781,54608,35354,0,0,2,0
254,s07-5v5-lmctf05,Slip[SG],defend,0.967,227,824,91434,88406,0,0,2,6
254,s07-5v5-lmctf05,Gate[SG],attack,2.253,157,781,80697,181804,2,0,8,8
254,s07-5v5-lmctf05,Phase[SG],attack,1.313,173,780,82325,108123,0,0,8,4
254,s07-5v5-lmctf05,Field[SG],attack,1.918,139,778,75945,145650,0,0,7,14
254,s07-5v5-lmctf05,Trace[SG],attack,1.726,148,782,74471,128529,0,0,7,3
254,s07-5v5-lmctf05,Vore[SG],attack,1.819,173,761,21379,38888,0,0,1,4
254,s07-5v5-lmctf05,Fiend[SG],attack,1.853,186,659,28969,53692,0,0,1,3
254,s08-7v7-lmctf09,Arach[SG],defend,1.075,201,809,32559,34986,0,0,9,5
254,s08-7v7-lmctf09,Caco[SG],defend,1.621,55,809,21453,34774,0,0,6,3
254,s08-7v7-lmctf09,Rune[SG],defend,0.879,238,626,54913,48262,0,0,6,6
254,s08-7v7-lmctf09,Slip[SG],defend,1.135,138,765,55196,62674,0,0,2,4
254,s08-7v7-lmctf09,Gate[SG],attack,1.561,231,785,104714,163435,0,0,10,11
254,s08-7v7-lmctf09,Phase[SG],attack,1.721,222,784,102955,177157,0,0,14,7
